barcode,ingredient_text
6111242040991,"Maïs.  Huile végétale, arôme barbecue, 4% (arômes • Sel, extrait de levure. Contient du blé. Gluten et ses dérivés (E621. E635)."
3027030011810,"Farine de _blé_, extrait de malt d'_orge_, huiles végétales (tournesol, palme, colza en proportion variable), sel, levure, correcteur d'acidité : hydroxyde de sodium"
5017764128128,"select potatoes, vegetable oils (rapeseed oil, sunflower oil), seasoning with sea salt and balsamic vinegar of modena (sea salt, balsamic vinegar of modena potato maltodextrin, sugar, potato starch, acid: citric acid; natural flavourings)."
3046920022705,"sucre, pâte de cacao, amandes 7%, jus d'orange à base de concentré 3,9%, beurre de cacao, beurre laitier concentré, sucre inverti, jus de citron à base de concentré, émulsifiant (lécithine de soja), ananas, gélifiant (pectine), arôme naturel d'orange, Peut contenir des graines de sésame et d'autres fruits à coque,"
3175681026766,"Farine complète de blé 32,1%, farine de blé 28,5%, huile de colza, sucre de canne roux, fibres de chicorée : fructooligosaccharides, miel toutes fleurs 5,2%, sésame toasté 5,2%, farine de riz, farine d'avoine, arôme naturel, farine de seigle, émulsifiant: lécithines de colza, farine de maïs, poudres à lever (tartrates de potassium, carbonates de sodium, carbonates de potassium), sel, lactosérum en poudre, sirop de malt d'orge."
5053990101542,"Pommes de terre déshydratées, huiles végétales, amidon de blé, assaisonnement piment et épices [épices, monosodique, inosinate disodique, guanylate disodique), en poudre (lait), tomate en poudre, bouillon en granules, lactose (lait), acidifiant (acide lactique), protéines en poudre, piment en poudre, ail en poudre, sel."
5016451062110,"potatoes, sunflower oil (30%), sea salt"
8000500267103,"sugar, vegetable fats (palm, shea, sal), glucose-fructose syrup, humectant: glycerol, rehydrated milk powder 7%, wheat flour 6,5%, skimmed milk powder 5%, dextrose, lean cocoa 3%, cocoa 3%, egg 2,5%, lactoserum powder, concentrated pear juice, wheat starch, milk powder 0,5%, emulsifiers (lecithins [soy], mono and diglycerides of fatty acids), baking powders (ammonium carbonate, sodium acid carbonate), lemon juice concentrate, flavourings, cocoa butter, salt, cocoa paste, concentrated butter"
3229820783673,"Farine de blé 34%, chocolat au lait 25% (sucre de canne non raffiné, beurre de cacao, lait en poudre, pâte de cacao), farine complète de blé 15%, sucre de canne roux non raffiné, huile de tournesol oléique, noisettes hachées grillées 5%, lait écrémé en poudre, sel marin non raffiné, poudres à lever : carbonates d'ammonium, carbonates de sodium, arôme naturel de noisettes, épaississant : gomme d’acacia, antioxydant : extrait de romarin"
3380380047749,"Farine de sarrasin (97,6%), sucre de canne complet (-2%), sel marin."
6223000495971,
5055958705427,"_Oats_ (42%), chicory root fibre, vegetable oils (rapeseed, palm**), golden syrup, blueberry infused dried cranberries (sugar, cranberries, grape juice concentrate, blueberry juice concentrate, sunflower oil), liquid sugar, humectant: glycerine, sunflower seeds (1.5%), palm fat**, pumpkin seeds (1.5%), soluble corn fibre, apple infused dried blueberries (1.0%) ( blueberries [50%], apple juice concentrate, rice flour, sunflower oil), demerara sugar, potato starch, natural lemon flavouring sea salt, emulsifier: soya lecithin, citrus fibre, stabiliser xanthan gum, molasses."
6111270030018,"Graineddoidurnesot,maizent, sel protégeae
de saveur (E/621, Peut contenit des traces
d'autres fruits secs E"
6111031005293,"Sucre, Huile Végétale Non Hydrogénée (Palme, Palmiste, Soja), Farine de Ble, Cuf, Humectants (Glycerine, Sorbitol), Sirop de Glucose, Cacao Maigre en Poudre, Perméat de Lactosérum (de Lait), Amidon de Mais, Emulsifiants (de Source Végétale) (Mono - et Diglycérides D'Acides Gras, Lécithine de Soja), Poudres à Lever (Pyrophosphate de Sodium Acide, Bicarbonate de Sodium), Correcteur d'Acidité (Acide Citrique), Conservateurs (Sorbate de Potassium, Acide Sorbique), Sel, Arôme Artificiel (Chocolat), Épaississant (Gomme Xanthane)"
6111031005385,"Farine de Blé, Sucre, Huile Végétale Non Hydrogénée (Huile de Palme), Cacao Maigre en Poudre, Amidon de Mais, Sirop de Glucose, Poudres à Lever (Bicarbonate de Potassium, Bicarbonate de Sodium, Bicarbonate d'Ammonium), Sel, Emulsifiant (Lécithine de Soja), Arôme Artificiel (Vanilline). CONTIENT: BLE (GLUTEN) ET SOJA. PEUT CONTENIR DU LAIT."
5010043000917,"Fortified _Wheat_ Flour (_Wheat_ Flour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)), Water, Raisins 14%, Partially Inverted Sugar Syrup (Partially Inverted Sugar Syrup, Colour (E150c)), Maize Starch, Malted _Barley_ Flour 5%, _Barley_ Malt Extract 4.4%, Vegetable Fat (Rapeseed, Palm), Rice Starch, Salt, Yeast, Preservative (Calcium Propionate)."
80177609,"_Milk_ Chocolate 40% (Sugar, Whole _Milk_ Powder, Cocoa Butter, Cocoa Mass, Emulsifier: Lecithins (_Soy_), Flavouring: Vanillin), Sugar, Skim _Milk_ Powder, Vegatable Oil (_Palm_*), Anhydrous Milkfat (_Milk_), Emulsifier (Lecithins) (_Soy_), Flavouring (Vanillin)."
20005771,"sugar, 27% whole roasted hazelnuts, cocoa butter, whole milk powder, cocoa mass, whey powder (milk), lactose (milk), hazelnut paste, emulsifier: lecithins (soya), vanilla extract,"
8410376040425,"zabpehely  31,5%, wholemeal wheat flour 22,5%,high oleic sunflower oil 16%, sugar, raisins 5,5%, fruit and a mixture of 3,5% (fruit (apple puree, kivil's), fructose and glucose syrup, glucose syrup, humectant: glycerol, sugar,  búzarost , gelling agent (pectin), sunflower oil, acidity regulator (citric acid), flavouring, colouring: (e141) almarost 2,5%, glucose - fructose syrup, vegetable fibre, raising agent: sodium hydrogen carbonate,  ammonium carbonates, salt , vanilla flavouring trace amounts of  tejet  and  szóját may include"
8717677339914,"sugar, dried whole milk, cocoa butter, cocoa mass, emulsifier (soya lecithin)."
5055958706288,"Fried corn, roasted coated peas (green peas (57%), corn starch, modified corn starch, sugar, sunflower oil, salt), sunflower oil, BBQ seasoning (yeast extract, demerara sugar, natural flavouring, salt, onion powder, sugar, potato starch, smoked dextrose powder, garlic powder, smoked paprika powder, acid: citric acid, tomato powder, chilli powder, colour: paprika extract, vegetable oils (canola, coconut))."
3175681134904,"Farine de blé 58,4%, édulcorant: maltitols d'origine végétale, huile de colza, amidon de blé, fibre de blé, arôme naturels, poudre à lever (acide citrique, carbonates d'ammonium), sel de mer, émulsifiants : lécithines."
7622400013935,"Pâte de cacao, beurre de cacao, cacao maigre en poudre, sucre, arôme naturel de vainille, émulsifiant (lécithines de _soja_), _lait_ écrémé en poudre."
6291003203527,"Milk chocolate (64%)(Sugar, Cocoa butter, Cocoa mass, (Dried whole and skimmed _milk_, _Whey_ powder, _Lactose_ (all_ Cow’s milk_)), Vegetable fat (Palm, Shea), Emulsifier (_Soya_ Lecithine (E322)), Flavouring (Ethyl Vanillin)). Milk chocolate contains cocoa solids 25%min.,and milk solids 14% min. Wafer layers with cream (36%) (Sugar, Wheat flour (_Gluten_), Vegetable fat (Hydrogenated Palm kernel ), Dried skimmed _milk_ (_Cow’s milk_), Cocoa powder, Cocoa mass, Rice flour, _Lactose_ (_Cow’s milk_), Emulsifier (_Soya_ Lecithin (E322)), Salt, Sodium bicarbonate (E500), Flavouring (Ethyl Vanillin))."
7311070346916,"Farine de blé, eau, sucre, huile végétale (colza), sucre roux, matières graisses végétales totalement hydrogénées (noix de coco, colza), noyau d'abricot, amidon modifié, cannelle (0,7%), épaississant (E440), sel, sucre inverti, amandes, lait écrémé, levure, œuf, poudre à lever (E450, E500), émulsifiant (E471), conservateurs (E200, E282), correcteur d'acidité (E330), malt d'orge."
3229820791081,"Farine de blé* 27%, sirop de blé*, graisses végétales* (huile de tournesol*, beurre de cacao*), sucre de canne* non raffiné, miel* 12%, son de blé* 1,7%, sel de mer, œufs* entiers en poudre, émulsifiant: lécithines*, poudre à lever carbonates de sodium, cannelle*, jus de citron*. Peut contenir des traces de lait et de fruits à coque. *Ingrédients biologiques."
5056051802419,"Mélange de légumes-racines en proportion variable (panais, carottes, betteraves) (64%), huile de tournesol, sel de mer."
6111242380295,"12% Pâte d'amandes(Amandes 46%) lait écrémé, sucre, poudre de cacao, huile végétale. sel arome vanilline émulsifiant (lecithine de soja)."
6111259341494,"Farine de blé, sucre, Graisses végétales hydrogénées, cacao en poudre, régulateur d'acidité (acide citrique (E330), acide tartrique (E334)), émulsifiant végétale (lécithine de soja (E322)), lactosérum, poudre à lever (carbonate d'ammonium et de sodium), sel"
7622201695323,"sugar, glucose syrup, artificial and natural flavors (menthol, eucalyptus oil), acidity regulators (e270, e330, e332), color (e133),"
20006174,"Farine de blé, sucre, huile de tournesol, sel. 100 g de produit fini sont élaborés à partir de 103 g de farine de blé. Traces éventuelles de lait et d'autres céréales contenant du gluten."
3560070669981,"Pâte de cacao (fèves de cacao* d'origine Côte d'Ivoire), sucre, beurre de cacao, arôme naturel de vanille.
Cacao : 80% minimum.
Peut contenir des traces de fruits à coque, de céréales contenant du gluten et de lait.
*Fèves de cacao issues du programme TRANSPARENCE CACAO."
5060088705230,"Dates (53%), Peanuts (46%), Sea salt, Natural flavouring."
8000300264388,"Sucre, beurre de cacao, céréales croustillantes 15% (farine de riz, sucre, cacao maigre, sel), pâte de cacao, _LAIT_ entier en poudre, _LAIT_ écrémé en poudre, _PETIT-LAIT_ en poudre, matière grasse de _LAIT_ anhydre, émulsifiant (lécithine de tournesol), arôme naturel de vanille."
6111259344426,
8000500391228,"Farina (44%), zucchero, burro concentrato (LATTE), olio vegetale (palma), amido di FRUMENTO , LATTE scremato in polvere (2%), cacao magro (1,3 %), CREMA in polvere (0,7%), siero di LATTE in polvere, burro di cacao, NOCCIOLE, sale, agenti lievitanti: bicarbonato di ammonio, bicarbonato di sodio; emulsionante: lecitina di SOIA, vanillina, massa di cacao, albume d'UOVO in polvere. Può contenere tracce di senape."
8000500003787,شوكولاتة الحليب (سكر، زبدة الكاكاو، كتلة الكاكاو، مسحوق الحليب منزوع الدسم، زيت الزبدة، ليسيثين الصويا، الفانيلين)، البندق، السكر، زيت النخيل، دقيق القمح، مصل اللبن، مسحوق الكاكاو قليل الدسم، ليسيثين الصويا، بيكربونات الصوديوم، الملح، الفانيلين
5060198820847,"Milk, rye flour, wheat flour (wheat flour, Calcium, Iron, Thiamin, Niacin), sourdough 12% (rye flour, water), wholemeal wheat flour, honey, salt."
8411859551445,"Corn, high oleic sunflower oil (23,1%), barbecue sauce flavour [flavour, smoke flavouring, sugar, salt, flavour enhancers (E-621 and E-635) and colour (paprika extract)]. May contain  milk protein."
6111242600553,"Flour, Sugar, Vegetable Fats, Ammonium Bicarbonate (E503), Sodium Bicarbonate (E500), cacao, Authorized Flavor, Lecithin Soy (E322), Powdered whey."
00557825,"coco mass, cane sugar, coco butter, vanilla extract,"
20014384,"95% peanuts (peanuts), vegetable oils (palm, sunflower), salt,"
3023470020016,"Farine de blé 52%, beurre 30%, sucre, œufs, sel, poudres à lever: carbonates d'ammonium et de sodium et acide citrique."
3760020508388,"Farine de riz*, farine de châtaigne* 25 %, sel marin.
*Produits issus de l'agriculture biologique."
6294003539054,"Sugar, Wheat Rour, Skimmed Cow's Milk Powder, Non-Hydrogenated Vegetable Oils (Palm Kernel, Shea, Palm), Cocoa Butter, Cocoa Mass, Whey Powder, Milk Fat, Cocoa Powder, Emulsifier from Plant Drigin (Sunflower lecithin), Raising agent (Sodium Bicarbonatal Contains Milk including Lactose & Gluten from Wheat, may contain Soy & Nuts."
6111259344211,
3168930168133,"Pommes de terre (65%),huiles végétales (tournesol, colza, maïs en proportion variable),sel"
0005100000100,"Potatoes, Vegetable Oils proportions), Salt, Antioxidants (Rosemary Extract, Ascorbic Acid, Tocopherol Rich Extract, Citric Acid)"
0061232200545,"ingredients wholegrain  oats  85%, sustainable palm fruit oil, sea salt, raising agent: sodium bicarbonate,"
5050974000822,"WHEAT Flour (61%) (WHEAT Flour, Calcium, Niacin, Iron, Thiamin), Mixed Seeds (24%) (Millet Seed, Brown Linseed, Golden Linseed), Wholegrain RYE Flour (10%), Rapeseed Oil, Salt, Flavour Enhancer (Potassium Chloride)."
6111017046548,
0612322000387,"gluten free wholegrain oats (90%), sustainable palm fruit oil, sea salt, raising agents (sodium bicarbonate, ammonium bicarbonate)."
3700214614266,"Cacao 90% (Pâte de cacao (Pérou), beurre de cacao), sucre de canne, gousse de vanille. 
Traces possibles de gluten, de soja, de lait, de fruits à coque."
7622210449313,"Céréales 53,1 % (farine de _BLÉ_ 25,5 %, farine de _BLÉ_ complète 21,3 %, farine d'_ORGE_ 2,1 %, farine d_'AVOINE_ 2,1 %, farine de _SEIGLE_ 2,1 %), sucre, huiles végétales (palme, colza), cacao maigre en poudre 4 %, sirop de glucose, amidon de BLÉ, poudres à lever (carbonates d'ammonium, carbonates de sodium), sel, émulsifiant (lécithines de _SOJA_), _LAIT_ écrémé en poudre, perméat de lactosérum (de _LAIT_), arômes. PEUT CONTENIR _OEUF_."
8000500310397,"hazelnut spread with cocoa 40% (sugar, palm oil, hazelnuts (13%), skimmed milk powder (8,7%), fat - reduced cocoa (7,4%), emulsifier: lecithins (soya), vanillin), wheat flour (32,5%), vegetable fats (palm, palm kernel, cane sugar (8,5%), lactose (milk), wheat bran, milk powder, honey, raising agents (disodium diphosphate, sodium bicarbonate, ammonium bicarbonate), malted barley flour, fat-reduced cocoa, salt, barley - malze malt extract,  wheat starch, emulsifier: lecithins (soya), vanillin."
5053990161607,"Cartofi deshidratați, uleiuri vegetale (floarea soarelui, palmier, porumb) în proporții variate, făină de grâu, făină de porumb, făină de orez, condiment cu aromă de paprika (zahăr, boia de ardei, potențiator de aromă {glutamat monosodic, guanilat disodic, inozinat disodic}, dextroză, drojdie uscată, ceapă pudră, sare, concentrat de supă - granule {sare, proteină vegetală hidrolizată, ulei de floarea soarelui}, arome, usturoi pudră, colorant {extract de ardei roșu}, acidifianți {acid citric}, pudră de zer dulce {lapte}), maltodextrină, emulsificator {E471}, sare, colorant (annato norbixină)."
5000128981330,"Cocoa Mass, Cocoa Butter, Fat-reduced Cocoa Powder, Cane Sugar, Flavouring. Cocoa solids 85% minimum."
00392754,"Cocoa Mass, Cocoa Butter, Sugar. Dark Chocolate contains: Cocoa Solids 80% minimum."
3760049798890,"Farine de BLÉ*/** 51%, ŒUFS entiers*/** 12.5%, huile de tournesol*, LAIT frais écrémé pasteurisé* 8.4%, levain* (eau, farines de BLE*/** 3.4% et de SEIGLE*, levures), sucre de canne roux*, GLUTEN DE BLÉ*, arôme naturel de vanille* (contient alcool*), levure, sel, extrait de vanille*. Traces éventuelles de soja. *Ingrédients issus de l'Agriculture Biologique. **Ingrédients issus du commerce équitable français."
6223000496022,"Sucre, farine de blé, huiles végétales hydrogénées entierement et partiellement (huiles de palme et de palmiste), cacao en poudre, oeufs, eau, sirop de fructose, émulsifiants alimentaires d'origine végétale: mono et diglycérides d'acides gras d'huiles alimentaires végétales - lécithine de soja - esters polyglycériques d'acides gras - stéaroyl lactylate de sodium, sirop de glucose, lactosérum en poudre, poudre de lait écrémé, dextrose en poudre, sirop de sorbitol, pâte de noisettes,  stabilisants: amidon modifié - carboxyméthyl cellulose, sel, agents levants: bicarbonate de sodium - pyrophosphate acide de sodium, conservateurs: acide sorbique et ses sels - sels d'acide propionique, matériaux hydratants: propylène glycol, vanilline, régulateur d'acidité: acide citrique, colorant naturel: caramel.
Contient du gluten."
8410076901033,"Ingrédients: cacahuètes grillées (38%), oligofructose, protéine de soja isolée, amandes grillées (8,5%), huiles et graisses végétales (palme, colza, tournesol en proportions variables), sirop de glucose, lactosérum (lait), fructose, sucre, maltodextrine, humectant (glycérol), amidon de tapioca, caramel en poudre (0,84%) (sucre, lait écrémé en poudre), émulsifiants (lécithines (contient du soja)), sel de cuisine, lait écrémé en poudre, arômes naturels (contient du lait), cacao maigre en poudre, antioxydant (extrait riche en tocophérols). Allergènes: voir les ingrédients en gras. Peut contenir d'autres fruits à coque. Sans gluten."
3392460510050,"Céréales 42,4 % (maïs 15 %, flocons d'avoine 14 %, farine de riz 5,2 %, flocons de seigle malté 4,8 %, farine de blé 3,1 %, farine de blé malté 0,3 %), sirop de glucose, stabilisant (sorbitols), morceaux de pommes vertes séchées 12 % (équivalent pommes vertes 73 %), huiles végétales (colza, palme), gluten de blé, dextrose, sucre, sel, arôme, émulsifiant (lécithines de tournesol), extrait de malt d'orge, correcteur d'acidité (acide citrique), conservateur (disulfite de sodium)."
5410041040807,"Préparation à la framboise 41 % [sirop de glucose-fructose, sucre, purée de framboise concentrée 2,3 % (équivalent purée de framboise 10,2 %), purée de framboise 1,1%, acidifiant (acide citrique), jus concentré de groseilles, gélifiant (pectines), correcteurs d'acidité (citrates de sodium, citrates de calcium), arôme, épaississant (gomme xanthane)], chocolat 24% [sucre, pâte de cacao, beurre de cacao, graisses végétales (noyaux de mangue, sal, karité, palme en proportions variables), émulsifiant (lécithines de soja), arôme), farine de blé 15 %, sucre, oeufs, sirop de glucose-fructose, huile de colza, poudres à lever (carbonates d'ammonium, diphosphates, carbonates de sodium), amidon de blé, sel, émulsifiant (lécithines de soja), lait écrémé en poudre. Peut contenir sésame."
8410376002201,"wheat flour, vegetable fiber, vegetable oil (high oleic sunflower), sweetener (maltitol), sesame seeds, wheat bran, soybean meal, gasifiers (potassium acid carbonate and ammonium acid carbonate), soy protein, emulsifier (soy lecithin), wheat germ, 0,2% flaxseeds, antioxidant (potassium metabisulfite) and vanilla aroma, may contain traces of milk"
40874302,"84% Wholegrain _Rye_ Flour, _Rye_ Flour, 12% _Sesame_ Seeds, Salt."
20615420,"Maapähkinä, auringonkukkaöljy. Saattaa sisältää pieniä määriä pähkinää."
8480000142429,"Espelta 68 % (_gluten_, harina integral de _trigo_ espelta, copos de _trigo_ (espelta), edulcorante (maltitol), grasa vegetal de palma, fibra vegetal (inulina), _leche_ desnatada en polvo, fibra vegetal (avena), gasificantes (carbonatos de sodio, carbonato de amonio y difosfatos), sal, aromas, emulgente (lecitina de _soja_)."
3760091726667,"pâte de cacao  70%, sucre de canne , beurre de cacao, Cacao : 80% minimum dans le chocolat,

° Issus de l'agriculture biologique (100%)
* Issus du commerce équitable (100% du poids total avec 89% SPP)"
8480000607225,"Pasta de cacao, azúcar, manteca de cacao, cacao desgrasado en polvo, emulgente (lecitina de soja) y aroma. Cacao: 85% mínimo. Puede contener trazas de leche y sus derivados y frutos de cáscara. Sin gluten."
20005825,"sugar, cocoa butter, skimmed milk powder, cocoa mass, whey powder, butter fat, hazelnut paste, emulsifier: sunflower lecithin, aroma"
20815356,"Kakaomasse, Zucker, Haselnusskerne, Kakaobutter, Butterreinfett, Emulgator: Lecithine. Kann Spuren von Gluten, Soja, anderen Schalenfrüchten und Erdnüssen enthalten."
3229820791074,"Farine semi-complète de blé 42%, sucre de canne non raffiné, graisse végétale (huile de tournesol, beurre de cacao), sirop de sucre inverti, sirop de blé, miel, œufs entiers en poudre, concentré de framboise 0,8% (équivalent à 7% de framboise), acidifiant : acide citrique, sel de mer, poudres à lever : carbonates de sodium, carbonates d'ammonium, jus de citron, émulsifiant : lécithines."
5000159492737,"Sucre, _cacahuètes_, pâte de cacao, _lait_ entier en poudre, beurre de cacao, amidon, matière grasse de palme, sirop de glucose, _lait_ écrémé en poudre, émulsifiant (lécithine de _soja_), _lactose_, stabilisant (gomme arabique), matière grasse de karité, matière grasse du _lait_, dextrine, colorants (E100, E120, E133. E160a, E160e, E170), agent d'enrobage (cire de carnauba), huile de palmiste, arômes, sel."
7622300784751,"Mąka PSZENNA, cukier, syrop glukozowo-fruktozowy, olej rzepakowy, JAJA, stabilizator (glicerol), miazga kakaowa, MLEKO pełne w proszku, tłuszcz kakaowy, odtłuszczone MLEKO w proszku, skrobia PSZENNA, kakao w proszku o obniżonej zawartości tłuszczu, substancje spulchniające (węglany potasu, difosforany), serwatka w proszku (z MLEKA), sól, emulgatory (E472b, E475, lecytyny SOJOWE), aromaty (zawierają MLEKO), syrop glukozowy, substancja zagęszczająca (guma ksantanowa)."
5060198640643,"flour, olive oil, salt, yeast, oregano, malted what flour"
0061232201047,"Wholegrain Oats (64%), Brown Sugar, Sustainable Palm Fruit Oil, Stem Ginger (6.3%) (Stem Ginger, Sugar), Dietary Fibre (Oligofructose), Ground Ginger, Partially Inverted Refiners Syrup, Barley Malt Syrup, Raising Agent: Sodium Carbonates, Sea Salt.

May contain traces of milk."
3046920029674,"Sucre, pâte de cacao, beurre de cacao, beurre laitier concentré, émulsifiant : lécithine de soja, fleur de sel 0,3 %, arôme : vanille."
3175681135895,"Farine de _blé_ 23,6%, huile de colza 15,3%, sirop de sucre inverti, stabilisant :  glycérol d'origine végétale, _noix_ 5,9%, pépites de chocolat 5,2% (pâte de cacao, sucre, beurre de cacao, émulsifiant : lécithines de _soja_), stabilisant : sorbitols, fibre de _blé_, amidon de _blé_, flocons de _blé_, flocons de _soja_, _lait_ écrémé en poudre, fibres d'_avoine_, émulsifiant : lécithines de colza, flocons d'_orge_, flocons de _seigle_, flocons d'avoine, poudres à lever (acide citrique, carbonates de sodium), sel de mer,"
5060088702000,"Dates, Cashews, Raisins, Freeze-dried raspberries, Natural flavouring"
7612100018477,"malt extract from orge and cocoa ovomaltine 33% (orge malt extract (51%), skimmed milk concentrate, concentrated whey (milk), lean cocoa powder (13%), sugar, fructose, mineral salts (magnesium carbonate, calcium phosphate), rapeseed oil, vitamins (a, e, c, thiamine: b1, riboflavin: b2, niacin: pp b, foic ode: b9, b12, biotin: b8, pantothenic acid:  b5), salt, vanilin flavour, sugar, rapeseed oil, totally hydrogenated rapeseed oil, hazelnuts, emulsifiers (toumesol lecitin, mono - and diglycerides of fatty acids), calcium phosphate, lean cocoa powder (0.4%), antioxidants (ascorbyl palmitate, alpha-tocopherol), vanilin flavour,"
7622210869616,"Pâte de cacao, beurre de cacao, cacao maigre en poudre, sucre de canne, extrait de vanille fruits à coque et lait"
8410076600837,"whole grain rolled oats (60%), sugar, sunflower oil, honey (3%), salt, molasses, emulsifier: sunflower lecithin, raising agent: sodium bicarbonate, may contain  soy wheat peanuts tree nuts"
6111017030073,"Sucre, beurre de cacao, pâte de cacao, lait en poudre, lactosérum en poudre, amidon, glucose, gomme arabique (E414), émulsifiant : lécithine de soja (E322), aniline, colorants alimentaires (E104, E110, E122, E124, E132, E133, E171, E172), dire camauba (E903)."
20080211,"% dark chocolate and 11% whole chocolate doilies, m, sugar, cocoa mass*, palmiett, guko l20 8002 20 liquid whole chicken eggs**, skimmed milk powder, cocoa bcarbonates, clarified butter, glucose-se syrup, welzen starch, emulsifier: lecithins: table salt door flavor, chicken protein powder rainforest alliance certified, more at ra,org, contains, halenfrüchte and soy, protect from heat and store in a dry place, shelf life within a few ens after opening: see side surface,"
7300400117975,Farine de seigle compléte
5060490400242,"Corn, sunflower oil, sea salt"
8411414014385,
8402001013140,"harina de trigo (40%), harina de trigo integral (24%), aceite de girasol (19%) ), antioxidantes E304, E306, edulcorante (maltitol), almidón de trigo oligofructosa, salvado de trigo, sal, gasificantes, carbonatos de sodio, carbonatos de amonio y carbonato de calcio, leche , huevos, soja y mostaza."
6111259347106,
6111259341234,
20261375,"Kaakaomassa (alkuperä: Madagaskar), sokeri, kaakaovoi, vähärasvainen kaakaojauhe, emulgointiaine (soijalesitiini), vaniljauute. Saattaa sisältää pieniä määriä pähkinää ja maitoa."
3061990141101,"Céréales (48%)(farine de froment (47,7%), farine de seigle) - sucre - matières grasses végétales (palme, palmiste, colza) - poudre de cacao maigre (4,9%) - son d'avoine - amidon de blé - émulsifiants (E472c, 472e) - perméat de lactosérum en poudre (lait) - poudres à lever (carbonates de sodium, carbonates d'ammonium) - sel - arôme. Peut contenir des traces de fruits à coque."
3175681039599,"Farine de blé 45,6%, chocolat noir de couverture avec édulcorant 36,3% (pâte de cacao¹, édulcorant: maltitols, beurre de cacao¹, émulsifiant : lécithines de soja, arôme naturel de vanille), édulcorant maltitols, huile de tournesol oléique, fibres de blé, lait écrémé en poudre, amidon de riz, jaune d'œuf en poudre, fibres végétales (citrus, pois, pomme de terre, psyllium, algue brune), sel, poudres à lever (carbonates de potassium, carbonates d'ammonium), arôme naturel de vanille, jus concentré de citron, maltodextrine. Rainforest Alliance Certified, plus d'informations sur ra.org"
3760049790818,"Farine de BLÉ* 63 % , ŒUFS entiers*/** 10,5 %, huile de colza, sucre, eau, levure, GLUTEN DE BLÉ, BEURRE, sel, conservateur : propionate de calcium, protéines de LAIT, levure désactivée, agent de traitement de la farine : acide ascorbique. *Ingrédients issus du commerce équitable français. **Œufs de poules élevées en plein air."
5410041435702,"Făină de GRÂU, ulei de palmier, sirop de glucoză, extract din malţ de ORZ, agenţi de afânare (carbonați de amoniu, carbonați de sodiu), sare (1,4 %), OUA, aromă, agent de tratare a făinii (METABISULFIT de sodiu). POATE CONȚINE SOIA, LAPTE."
7622210422026,"PETIT _BEURRE_ 52 % : Farine de _blé_ 68,1 %, sucre, _beurre_ 14,7 %, _lait_ écrémé en poudre, poudre à lever (carbonate acide d'ammonium, carbonate acide de sodium, diphosphate disodique), sel, correcteur d'acidité (acide citrique),
CHOCOLAT AU _LAIT_ 48 % : Sucre, beurre de cacao, pâte de cacao, _lait_ écrémé en poudre, sirop de glucose, _beurre_ pâtissier, émulsifiant (lécithine de _soja_), arôme vanille, 

Allergene , Lait Gluten"
0072417196379,"_Wheat_ flour (_Wheat_ flour, Calcium carbonate, Niacin, Iron, Thiamin), Rapeseed oil, Sugar, Butter (_Milk_), Salt, Flavouring."
6111259344051,
20430733,"Zucchero, pasta di cacao, 27% nocciole, burro di cacao, burro chiarificato, emulsionante: lecitine; aroma naturale di vaniglia Bourbon. Può contenere tracce di altra frutta a guscio, uova e cereali contenenti glutine."
5060042641420,"Potatoes, sunflower oil, sea salt, cracked black pepper, black pepper powder, sugar, yeast extract, natural flavouring."
7613035040700,"Sucre, pâte de cacao¹ (Afrique de l'Ouest, Amérique du Sud), beurre de cacao¹, émulsifiant (lécithines), arôme naturel de vanille de Madagascar. Peut contenir : LAIT, FRUITS À COQUE. Cacao : 53% minimum. ¹Bilan massique certifié Rainforest Alliance. www.ra.org"
9322969000015,"maize (99%), sunflower oil, sea salt"
5055958704161,"Fried corn, fried broad beans, sunflower oil, marmite seasoning (yeast extract, rice flour, salt, natural flavouring, onion powder, acid: citric acid, garlic powder, sunflower oil, maltodextrin, vitamins (Niacin, Thiamin, Riboflavin, Vitamin B12, Folic acid))."
5017764003395,"Whole white corn flour, vegetable oils (rapeseed, sunflower), smoked paprika, pumpkin seeds, dried red pepper, sugar, millet seeds, sea salt, dried lime juice, flavouring, acid: citric acid, dried onion, smoked rice flour, dried garlic, dried yeast extract, dried chilli, ground cumin, ground guajillo chilli, dried spirit vinegar, chipotle extract, paprika extract."
5000137159614,"Flour (86%) (Wheat Flour, Calcium, Iron, Niacin, Thiamin), Vegetable Oils (Palm, Sunflower), Vegetable Fibre (Inulin, Pea) (3%), Wheat Bran (3%), Salt, Raising Agent (Sodium Bicarbonate), Yeast."
5000137487908,"Wheat flour, sunflower oil 22 %, sugar, glucose-fructose syrup, raising agents (calcium phosphates, ammonium carbonates, sodium carbonates, potassium carbonates), salt, barley malt flour. May contain egg, milk, sesame."
8595229900504,"Oat flakes 40%, wheat flour, sugar, rapeseed oil, dark chocolate 5,1 % (sugar, cocoa butter, cocoa mass, it cocoa powder, emulsifier: sunflower lecithin, vanilla extract), grated coconut, glucose syrup, cocoa powder, chocolate powder 2,2% (sugar, cocoa mass, low fat cocoa DO), antioxidants (ascorbyl palmitate, natural extract with high content of tocopherols), raising agents (sodium bicarbonate, ammonium bicarbonate), natural flaming. The product may contain: peanuts, soya, milk and nuts."
